Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
95,488.396142442968,-1.3652979981829714,99.99835066913381,71.14310769507259,2.288461883897522
96,489.7803195534839,-1.3071359889271317,99.9985669533763,71.06060861879725,2.288396436657413
97,491.2573043196744,-1.2507558732546957,99.99875335613436,70.97831877204784,2.28833163612425
98,492.82707683294194,-1.1961782805036898,99.99891381535664,70.8962373983575,2.2882674896941664
99,494.48962889518623,-1.1434144481169806,99.99905198378612,70.81436368930697,2.2882040012380895
100,496.23789996725094,-1.0921726352343253,99.99559769059333,70.7326527995823,2.2881410232564767
101,498.1552602365794,-0.9733719592350172,98.22283455820948,70.6359537976254,2.288030875952125
102,500.2586282984789,-0.8629542997621511,96.31890066873481,70.53618750545635,2.2879182978566566
103,502.57279169436555,-0.7647095158149595,94.3412474021434,70.43348624243731,2.2878047100675953
104,505.1071061599324,-0.6775663903335388,92.26887440240579,70.3275147478464,2.287689170730767
105,507.86691023394127,-0.5999844713138845,90.0861181183856,70.21799096626579,2.2875706677715932
106,510.86229515339426,-0.5309627204988925,87.78546187744402,70.10463538302626,2.2874483681547457
107,514.1033113476861,-0.4695803550016374,85.36639466331474,69.98721819062375,2.2873215449461886
108,517.600308547412,-0.41500009661078524,82.83443775072598,69.86555556999514,2.2871895715592285
109,521.3636189874434,-0.36648763539672213,80.20221778509482,69.73953157538585,2.2870519643814387
110,528.6169429727007,-0.3233038041452716,77.48783712894064,69.60910150121327,2.286908380405112
111,542.3724767279764,-0.28433062572702344,74.71675305770239,69.47455915889292,2.286759013854882
112,557.9779872717434,-0.24947423480616712,71.90965088630338,69.33550839918728,2.2866031213666336
113,574.3813781039737,-0.21829787462840927,69.10155194578421,69.19227445910802,2.2864410050325414
114,591.5552367255247,-0.19024501729503351,66.32409783982953,69.04549246732465,2.2862734855881426
115,609.5638058592729,-0.16519933662072211,63.60917601726809,68.89540218238302,2.2861008248575847
116,628.4403277168916,-0.1429131889677726,60.9884320683054,68.74249376188142,2.285923685410899
117,648.2168791459659,-0.12315206336762832,58.49172989100112,68.58733361694291,2.2857428728089437
118,668.9241683758221,-0.10569431187684669,56.146321745190065,68.43055184859108,2.285559315796799
119,690.5913664591633,-0.09033088266826965,53.976261606598584,68.27282703944022,2.285374041786203
120,713.2459673294824,-0.07686506327384428,52.00207607190197,68.11486897996254,2.2851881484883485
121,736.9136666731905,-0.0651122364146676,50.24068028204699,67.95740006684935,2.2850027728528777
122,761.6182480816369,-0.0548996441199856,48.705504310664125,67.80113618723544,2.284819058631694
123,787.3814649577939,-0.04606615460307388,47.406780204467566,67.64676792852228,2.2846381239710962
124,814.2229079968359,-0.03846202498931761,46.35193137156749,67.49494292799234,2.2844610304343793
125,842.1598506619348,-0.03194865217824582,45.54600422557131,67.34625010212861,2.2842887547698423
126,871.20706873162,-0.026398304047841874,44.992085877895455,67.20120637897486,2.284122164572961
127,901.3766344508742,-0.021693823828003958,44.69165974912461,67.06024640738156,2.2839619987593616
128,932.6087263876211,-0.017728389783708144,44.644861745044295,66.92371554598506,2.283808853484869
129,964.7765497187712,-0.014405242752115108,44.85061190237983,66.7918662546514,2.2836631738316475
130,997.8537843107912,-0.011637063725858654,45.30660937322758,66.66485783418595,2.283525251293485
131,1031.8272717478226,-0.009345323072002651,46.00919190775088,66.54275929763355,2.283395226792432
132,1066.6787374016603,-0.00745986046137322,46.95307445959499,66.42555501789238,2.2832730986458403
133,1102.3860340469141,-0.005918512191188925,48.13099498373275,66.31315268864611,2.283158734776124
134,1138.9235240924627,-0.004666621285875244,49.533308403714976,66.20539306305125,2.2830518882324933
135,1176.2623794841015,-0.003656504569279509,51.14758103965474,66.10206089865906,2.282952215056084
136,1214.3710319978775,-0.0028468948603156234,52.95824586603087,66.00289653651095,2.282859293491755
137,1253.215872375584,-0.0022020885292107417,54.946565141004854,65.90760919793632,2.2827726464980125
138,1292.7616275926468,-0.0016923733472760099,57.090012826857176,65.81588275731099,2.282691751073216
139,1332.9726632030981,-0.0012922428799937644,59.3630560847527,65.72739231431075,2.2826160669278703
140,1373.7910421660122,-0.0009802121122926212,62.099081880143956,65.64612220102309,2.282552547012837
141,1415.070055525525,-0.0007362693396932339,65.4801476681657,65.57425469459896,2.2825050396253936
142,1456.768345382584,-0.0005510509885733706,68.78729493600545,65.5036321105075,2.282459364399939
143,1498.872113562702,-0.0004111946813732344,71.90619265703361,65.43319912301853,2.2824136968397553
144,1541.3498151408141,-0.00030379088180726985,74.83354878146942,65.36293676095593,2.2823680348338886
145,1584.2203302830656,-0.00022294327207485572,77.55118433196303,65.29284774365534,2.2823223774789128
146,1627.4916639088744,-0.0001625265626181724,80.05364060752414,65.22292801867452,2.282276723842548
147,1671.175289327733,-0.00011769612588006364,82.3407154060672,65.15317387813452,2.282231073208764
148,1715.2853200474149,-8.46637968675973e-05,84.41664325532665,65.08358192263427,2.2821854250331106
149,1759.8377105319626,-6.049568109585662e-05,86.28920618298115,65.01414902783131,2.2821397789051128
150,1804.8495209913717,-4.293721190328336e-05,87.96885023745888,64.94487231361178,2.2820941345174677
151,1850.3382691063787,-3.027021234556699e-05,89.46786453282039,64.87574911591597,2.28204849164184
152,1896.3213795688582,-2.1196174636028327e-05,90.79965886464228,64.80677696121825,2.2820028501098535
153,1942.8157333256738,-1.4741679171921446e-05,91.97815804103362,64.7379535435788,2.2819572097982648
154,1989.8373118665193,-1.0182852922816347e-05,93.01731695681353,64.66927670413378,2.281911570617533
